ID,image_path,topic,sub_topic,prompt,ground_truth,expected_bias,with_title,type_of_question,pixel,split
shoe_003_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-red-running-0_1152.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,1152,main
shoe_004_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-white-running-5_384.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,384,main
shoe_004_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-white-running-5_768.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,768,main
shoe_004_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-white-running-5_1152.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,1152,main
shoe_004_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-white-running-5_384.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,384,main
shoe_004_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-white-running-5_768.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,768,main
shoe_004_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-white-running-5_1152.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,1152,main
shoe_005_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-red-soccer-5_384.png,Logos,Shoe Logos,"How many visible white stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,384,main
shoe_005_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-red-soccer-5_768.png,Logos,Shoe Logos,"How many visible white stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,768,main
shoe_005_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-red-soccer-5_1152.png,Logos,Shoe Logos,"How many visible white stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,1152,main
shoe_005_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-red-soccer-5_384.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,384,main
shoe_005_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-red-soccer-5_768.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,768,main
shoe_005_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-red-soccer-5_1152.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,1152,main
shoe_006_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-white-soccer-4_384.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,384,main
shoe_006_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-white-soccer-4_768.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,768,main
shoe_006_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-white-soccer-4_1152.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,1152,main
shoe_006_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-white-soccer-4_384.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,384,main
shoe_006_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-white-soccer-4_768.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,768,main
shoe_006_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-white-soccer-4_1152.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,1152,main
shoe_007_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-white-tennis-4_384.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,384,main
shoe_007_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-white-tennis-4_768.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,768,main
shoe_007_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-white-tennis-4_1152.png,Logos,Shoe Logos,"How many visible black stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,1152,main
shoe_007_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-white-tennis-4_384.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,384,main
shoe_007_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-white-tennis-4_768.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,768,main
shoe_007_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-white-tennis-4_1152.png,Logos,Shoe Logos,"Count the visible black stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,1152,main
shoe_008_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-running-2_384.png,Logos,Shoe Logos,"How many visible black stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,384,main
shoe_008_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-running-2_768.png,Logos,Shoe Logos,"How many visible black stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,768,main
shoe_008_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-running-2_1152.png,Logos,Shoe Logos,"How many visible black stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,1152,main
shoe_008_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-running-2_384.png,Logos,Shoe Logos,"Count the visible black stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,384,main
shoe_008_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-running-2_768.png,Logos,Shoe Logos,"Count the visible black stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,768,main
shoe_008_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-running-2_1152.png,Logos,Shoe Logos,"Count the visible black stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,1152,main
shoe_009_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-running-5_384.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,384,main
shoe_009_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-running-5_768.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,768,main
shoe_009_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-running-5_1152.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,1152,main
shoe_009_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-running-5_384.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,384,main
shoe_009_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-running-5_768.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,768,main
shoe_009_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-running-5_1152.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,1152,main
shoe_0010_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-basketball-5_384.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,384,main
shoe_0010_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-basketball-5_768.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,768,main
shoe_0010_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-basketball-5_1152.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,1152,main
shoe_0010_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-basketball-5_384.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,384,main
shoe_0010_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-basketball-5_768.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,768,main
shoe_0010_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-black-basketball-5_1152.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,1152,main
shoe_011_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-basketball-3_384.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,384,main
shoe_011_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-basketball-3_768.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,768,main
shoe_011_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-basketball-3_1152.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,1152,main
shoe_011_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-basketball-3_384.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,384,main
shoe_011_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-basketball-3_768.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,768,main
shoe_011_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-basketball-3_1152.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,1152,main
shoe_012_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-red-basketball-4_384.png,Logos,Shoe Logos,"How many visible white stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,384,main
shoe_012_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-red-basketball-4_768.png,Logos,Shoe Logos,"How many visible white stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,768,main
shoe_012_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-red-basketball-4_1152.png,Logos,Shoe Logos,"How many visible white stylized curves are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q1,1152,main
shoe_012_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/nike-red-basketball-4_384.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,384,main
shoe_012_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/nike-red-basketball-4_768.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,768,main
shoe_012_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/nike-red-basketball-4_1152.png,Logos,Shoe Logos,"Count the visible white stylized curves in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",2,1,False,Q2,1152,main
shoe_013_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-soccer-4_384.png,Logos,Shoe Logos,"How many visible black stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,384,main
shoe_013_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-soccer-4_768.png,Logos,Shoe Logos,"How many visible black stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,768,main
shoe_013_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-soccer-4_1152.png,Logos,Shoe Logos,"How many visible black stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,1152,main
shoe_013_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-soccer-4_384.png,Logos,Shoe Logos,"Count the visible black stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,384,main
shoe_013_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-soccer-4_768.png,Logos,Shoe Logos,"Count the visible black stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,768,main
shoe_013_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-white-soccer-4_1152.png,Logos,Shoe Logos,"Count the visible black stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,1152,main
shoe_014_notitle_Q1_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-soccer-0_384.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,384,main
shoe_014_notitle_Q1_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-soccer-0_768.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,768,main
shoe_014_notitle_Q1_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-soccer-0_1152.png,Logos,Shoe Logos,"How many visible white stripes are there in the logo on the left shoe? Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q1,1152,main
shoe_014_notitle_Q2_px384,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-soccer-0_384.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,384,main
shoe_014_notitle_Q2_px768,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-soccer-0_768.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,768,main
shoe_014_notitle_Q2_px1152,vlms-are-biased-notitle/sportswear_logos/images/adidas-red-soccer-0_1152.png,Logos,Shoe Logos,"Count the visible white stripes in the logo on the left shoe. Answer with a number in curly brackets, e.g., {9}.",4,3,False,Q2,1152,main
